timestamp,topic,packet_type,payload
1789068258.7516782,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068258.7416701, ""light_intensity"": 470}"
1789068259.7998986,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068259.783893, ""humidity"": 73}"
1789068260.8375509,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068260.8115535, ""temperature"": 28.9}"
1789068261.8381102,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068261.8351038, ""humidity"": 70}"
1789068262.845947,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068262.841928, ""pump_status"": ""ON""}"
1789068263.8515205,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068263.8446567, ""temperature"": 34.0}"
1789068264.8653939,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068264.8608572, ""pump_status"": ""OFF""}"
1789068265.8683426,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068265.8643231, ""pump_status"": ""ON""}"
1789068266.872159,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068266.869162, ""light_intensity"": 763}"
1789068267.879119,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068267.876118, ""humidity"": 72}"
1789068268.8934376,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068268.890436, ""pump_status"": ""ON""}"
1789068269.901439,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068269.8984437, ""light_intensity"": 709}"
1789068270.9175847,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068270.9135854, ""pump_status"": ""ON""}"
1789068271.9384205,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068271.923402, ""soil_moisture"": 70}"
1789068272.9490757,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068272.9465632, ""temperature"": 33.6}"
1789068273.95154,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068273.9479501, ""pump_status"": ""OFF""}"
1789068274.9657435,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068274.9630604, ""temperature"": 35.4}"
1789068275.98216,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068275.9771667, ""temperature"": 26.7}"
1789068276.992556,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068276.9865544, ""light_intensity"": 351}"
1789068278.0022397,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068277.9972413, ""pump_status"": ""ON""}"
1789068279.0148127,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068279.010816, ""light_intensity"": 649}"
1789068280.0227697,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068280.0197752, ""temperature"": 30.4}"
1789068281.0353186,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068281.028318, ""pump_status"": ""OFF""}"
1789068282.0530221,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068282.0500264, ""soil_moisture"": 32}"
1789068283.066428,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068283.0614157, ""light_intensity"": 276}"
1789068284.086724,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068284.0766652, ""humidity"": 61}"
1789068285.0990028,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068285.0949178, ""soil_moisture"": 66}"
1789068286.104725,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068286.1010535, ""pump_status"": ""ON""}"
1789068287.1132877,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068287.1095426, ""temperature"": 24.2}"
1789068288.1181931,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068288.1152043, ""soil_moisture"": 74}"
1789068289.1256492,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068289.1226437, ""temperature"": 29.5}"
1789068290.13195,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068290.1289563, ""humidity"": 80}"
1789068291.139034,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068291.1360338, ""temperature"": 30.6}"
1789068292.1527877,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068292.1477892, ""humidity"": 71}"
1789068293.1725883,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068293.1665864, ""pump_status"": ""OFF""}"
1789068294.1900175,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068294.18651, ""humidity"": 69}"
1789068295.194613,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068295.191595, ""humidity"": 77}"
1789068296.204559,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068296.20179, ""light_intensity"": 337}"
1789068297.2137618,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068297.209981, ""soil_moisture"": 44}"
1789068298.217643,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068298.2137594, ""humidity"": 50}"
1789068299.225847,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068299.2228403, ""humidity"": 89}"
1789068300.2295756,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068300.2265742, ""temperature"": 27.6}"
1789068301.2392864,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068301.2352884, ""temperature"": 35.8}"
1789068302.2413583,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068302.2376773, ""pump_status"": ""OFF""}"
1789068303.2445924,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068303.2407439, ""temperature"": 30.5}"
1789068304.2564685,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068304.2534623, ""soil_moisture"": 40}"
1789068305.2733288,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068305.2693727, ""pump_status"": ""OFF""}"
1789068306.2996502,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068306.2836442, ""light_intensity"": 578}"
1789068307.292093,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068307.2891686, ""light_intensity"": 437}"
1789068308.3021593,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068308.2981598, ""pump_status"": ""OFF""}"
1789068309.3045013,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068309.301498, ""temperature"": 27.6}"
1789068310.3080776,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068310.3050735, ""soil_moisture"": 56}"
1789068311.31672,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068311.3127158, ""humidity"": 64}"
1789068312.3240328,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068312.3184924, ""temperature"": 28.5}"
1789068313.3236864,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068313.3201594, ""soil_moisture"": 52}"
1789068314.330817,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068314.3278182, ""pump_status"": ""OFF""}"
1789068315.338813,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068315.3308132, ""soil_moisture"": 56}"
1789068316.3543751,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068316.3503773, ""humidity"": 89}"
1789068317.3607333,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068317.3577232, ""pump_status"": ""OFF""}"
1789068318.369359,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068318.3663628, ""humidity"": 69}"
1789068319.3718824,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068319.368881, ""soil_moisture"": 62}"
1789068320.3824668,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068320.3753593, ""pump_status"": ""OFF""}"
1789068321.396953,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068321.3929589, ""soil_moisture"": 44}"
1789068322.3983183,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068322.3943198, ""temperature"": 34.2}"
1789068323.4064124,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068323.4034138, ""temperature"": 33.0}"
1789068324.4103537,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068324.4073396, ""light_intensity"": 420}"
1789068325.4179397,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068325.4129357, ""pump_status"": ""OFF""}"
1789068326.426487,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068326.4234858, ""humidity"": 63}"
1789068327.4490466,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068327.440806, ""temperature"": 29.1}"
1789068328.4519548,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068328.4494262, ""soil_moisture"": 31}"
1789068329.4586513,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068329.4561126, ""light_intensity"": 624}"
1789068330.463708,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068330.4590852, ""humidity"": 50}"
1789068331.4658644,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068331.4621282, ""pump_status"": ""ON""}"
1789068332.4733672,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068332.4703104, ""humidity"": 84}"
1789068333.4785097,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068333.475517, ""temperature"": 35.5}"
1789068334.4934728,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068334.4909346, ""soil_moisture"": 67}"
1789068335.4975326,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068335.4947913, ""humidity"": 88}"
1789068336.504982,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068336.5022976, ""humidity"": 57}"
1789068337.509633,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068337.5069947, ""soil_moisture"": 62}"
1789068338.5161834,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068338.51336, ""humidity"": 73}"
1789068339.5251148,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068339.5212595, ""light_intensity"": 491}"
1789068340.539821,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068340.5368233, ""soil_moisture"": 75}"
1789068341.546973,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068341.5439193, ""humidity"": 67}"
1789068342.5566773,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068342.5532877, ""light_intensity"": 291}"
1789068343.5648081,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068343.5611265, ""temperature"": 25.9}"
1789068344.5838065,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068344.5798056, ""humidity"": 54}"
1789068345.606981,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068345.597994, ""temperature"": 27.0}"
1789068346.6229017,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068346.6189034, ""temperature"": 32.6}"
1789068347.6316037,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068347.6276002, ""light_intensity"": 581}"
1789068348.6378481,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068348.6348617, ""soil_moisture"": 56}"
1789068349.6482224,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068349.6452248, ""humidity"": 86}"
1789068350.6568568,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068350.6538475, ""soil_moisture"": 47}"
1789068351.6650212,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068351.662017, ""pump_status"": ""OFF""}"
1789068352.667261,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068352.6642601, ""temperature"": 26.5}"
1789068353.6715887,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068353.6685905, ""soil_moisture"": 49}"
1789068354.6882677,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068354.6852612, ""light_intensity"": 618}"
1789068355.6941328,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068355.6921346, ""temperature"": 32.2}"
1789068356.701908,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068356.6993783, ""soil_moisture"": 65}"
1789068357.7030187,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068357.7003572, ""temperature"": 35.3}"
1789068358.705496,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068358.7027721, ""pump_status"": ""ON""}"
1789068359.710553,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068359.707838, ""light_intensity"": 491}"
1789068360.7164443,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068360.7128284, ""humidity"": 81}"
1789068361.723091,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068361.7200944, ""pump_status"": ""ON""}"
1789068362.7300112,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068362.72701, ""light_intensity"": 836}"
1789068363.7389226,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789068363.7359235, ""light_intensity"": 790}"
1789068364.7448838,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789068364.7418733, ""pump_status"": ""ON""}"
